Gestore;Matricola;Euro;Rimessa;Modello
ATAC;4226;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4227;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4228;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4229;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4230;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4231;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4233;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4234;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4235;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4236;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4237;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4238;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4239;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4240;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4241;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4242;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4243;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4244;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4245;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4246;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4247;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4248;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4249;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4250;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4251;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4252;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4253;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4254;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4255;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4256;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4258;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4259;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4260;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4261;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4262;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4263;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4264;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4265;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4266;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4267;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4268;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4269;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4270;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4271;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4272;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4273;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4274;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4275;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4277;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4278;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4279;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4280;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4281;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4282;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4283;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4284;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4285;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4286;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4287;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4288;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4289;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4290;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4291;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4292;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4293;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4294;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4295;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4296;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4297;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4298;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4299;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4300;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4301;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4303;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4304;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4305;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4306;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4307;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4308;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4309;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4310;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4311;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4312;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4313;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4317;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4319;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4320;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4322;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4324;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4325;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4326;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4327;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4328;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4329;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4330;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4331;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4332;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4333;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4334;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4335;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4336;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4337;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4338;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4339;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4340;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4341;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4342;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4343;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4345;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4346;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4347;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4348;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4349;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4350;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4351;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4352;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4353;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4354;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4355;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4356;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4357;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4358;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4359;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4360;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4361;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4362;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4363;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4364;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4365;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4366;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4367;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4368;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4369;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4370;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4371;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4372;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4373;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4374;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4375;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4376;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4377;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4378;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4379;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4380;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4381;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4382;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4383;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4384;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4385;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4386;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4387;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4388;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4389;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4390;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4391;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4393;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4394;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4396;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4397;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4398;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4399;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4400;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4401;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4402;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4403;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4404;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4405;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4406;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4407;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4408;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4409;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4410;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4411;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4412;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4413;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4414;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4415;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4416;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4417;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4418;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4419;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4420;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4421;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4422;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4423;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4424;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4425;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4426;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4427;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4428;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4429;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4430;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4431;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4432;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4433;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4434;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4435;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4436;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4437;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4438;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4439;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4440;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4441;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4442;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4443;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4444;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4445;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4446;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4447;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4448;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4449;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4450;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4451;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4452;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4453;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4454;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4455;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4456;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4457;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4458;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4459;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4460;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4461;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4462;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4463;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4464;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4465;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4466;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4467;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4468;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4469;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4470;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4471;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4472;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4473;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4474;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4475;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4476;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4477;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4478;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4479;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4480;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4481;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4482;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4483;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4484;Metano Euro5;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4485;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4486;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4487;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4488;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4489;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4490;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4491;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4492;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4493;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4494;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4495;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4496;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4497;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4498;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4499;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4500;Metano Euro4;TorSapienza;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4501;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4502;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4503;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4504;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4506;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4507;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4508;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4509;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4510;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4511;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4512;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4513;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4514;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4515;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4516;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
ATAC;4517;Metano Euro5;TorSapienza;IRISBUS CITELIS 12M CNG
